ProbeID,Lower_bound,Upper_bound,Phase_class,P_value
1421799_at,0,4,20,0.85
1421800_at,4,4,1,0.415
1421801_at,16,20,20,0.578
1421802_at,4,8,20,0.389
1421803_at,16,16,4,0.433
1421804_at,8,12,20,0.568
1421805_at,8,12,20,0.265
1421806_at,16,16,4,0.485
1421807_at,0,4,20,0.402
1421808_at,16,16,4,0.657
1421809_at,0,0,0,0.139
1421810_at,0,8,20,0.181
1421811_at,4,8,20,0.525
1421812_at,12,16,20,0.749
1421813_a_at,12,12,3,0.161
1421814_at,4,8,20,0.695
1421815_at,0,20,20,0.413
1421816_at,4,8,20,0.304
1421817_at,8,12,20,0.535
1421818_at,16,16,4,0.147
1421819_a_at,0,20,20,0.587
1421820_a_at,12,16,20,0.401
1421821_at,12,16,20,0.193
1421822_at,0,20,20,0.564
1421823_a_at,8,8,2,0.078
1421824_at,0,20,20,0.454
1421825_at,0,0,0,0.301
1421826_at,8,8,2,0.59
1421827_at,4,8,20,0.513
1421828_at,0,4,20,0.132
1421829_at,12,12,3,0.087
1421830_at,12,12,3,0.027
1421831_at,16,20,20,0.478
1421832_at,0,20,20,0.329
1421833_at,16,16,4,0.709
1421834_at,8,8,2,0.117
1421835_at,0,0,0,0.671
1421836_at,0,0,0,0.738
1421837_at,16,16,4,0.345
1421838_at,8,12,20,0.812
1421839_at,0,20,20,0.454
1421840_at,20,20,5,0.142
1421841_at,16,16,4,0.228
1421842_a_at,0,20,20,0.271
1421843_at,12,12,3,0.429
1421844_at,12,12,3,0.365
1421845_at,12,12,3,0.502
1421846_at,8,12,20,0.335
1421847_at,4,4,1,0.476
1421848_at,8,8,2,0.158
1421849_at,8,8,2,0.196
1421850_at,8,8,2,0.561
1421851_at,0,4,20,0.234
1421852_at,12,12,3,0.207
1421853_at,16,16,4,0.037
1421854_at,16,16,4,0.369
1421855_at,4,8,20,0.266
1421856_at,0,20,20,0.896
1421857_at,16,20,20,0.517
1421858_at,0,20,20,0.693
1421859_at,8,12,20,0.477
1421860_at,12,16,20,0.675
1421861_at,16,16,4,0.527
1421862_a_at,4,4,1,0.454
1421863_at,12,12,3,0.129
1421864_at,12,12,3,0.649
1421865_at,0,4,20,0.927
1421866_at,8,20,20,0.325
1421867_at,4,8,20,0.133
1421868_a_at,8,8,2,0.171
1421869_at,4,8,20,0.883
1421870_at,4,4,1,0.128
1421871_at,8,8,2,0.745
1421872_at,4,4,1,0.077
1421873_s_at,4,8,20,0.229
1421874_a_at,4,4,1,0.277
1421875_a_at,8,8,2,0.826
1421876_at,4,4,1,0.771
1421877_at,0,20,20,0.496
1421878_at,4,4,1,0.079
1421879_at,4,8,20,0.364
1421880_at,8,8,2,0.366
1421881_a_at,16,16,4,0.454
1421882_a_at,20,20,5,0.535
1421883_at,16,20,20,0.58
1421884_at,16,20,20,0.663
1421885_at,0,4,20,0.316
1421886_at,20,20,5,0.363
1421887_a_at,12,16,20,0.357
1421888_x_at,4,4,1,0.554
1421889_a_at,16,16,4,0.025
1421890_at,0,20,20,0.632
1421891_at,12,12,3,0.423
1421892_at,4,4,1,0.428
1421893_a_at,20,20,5,0.453
1421894_a_at,8,8,2,0.284
1421895_at,16,16,4,0.185
1421896_at,8,8,2,0.347
1421897_at,20,20,5,0.8
1421898_a_at,8,8,2,0.018
1421899_a_at,0,4,20,0.047
1421900_at,8,8,2,0.489
1421901_at,8,8,2,0.58
1421902_at,0,20,20,0.353
1421903_at,0,20,20,0.821
1421904_at,0,20,20,0.792
1421905_at,12,12,3,0.816
1421906_at,8,12,20,0.252
1421907_at,16,16,4,0.122
1421908_a_at,16,20,20,0.768
1421909_at,12,12,3,0.376
1421910_at,4,8,20,0.41
1421911_at,12,16,20,0.309
1421912_at,8,12,20,0.54
1421913_at,12,16,20,0.768
1421914_s_at,0,20,20,0.462
1421915_a_at,0,4,20,0.015
1421916_at,8,12,20,0.8
1421917_at,16,20,20,0.391
1421918_at,0,0,0,0.525
1421919_a_at,0,0,0,0.315
1421920_a_at,16,20,20,0.778
1421921_at,16,16,4,0.158
1421922_at,0,20,20,0.506
1421923_at,20,20,5,0.672
1421924_at,0,20,20,0.353
1421925_at,12,16,20,0.221
1421926_at,0,0,0,0.062
1421927_at,8,12,20,0.386
1421928_at,16,20,20,0.691
1421929_at,16,16,4,0.26
1421930_at,0,0,0,0.383
1421931_at,4,4,1,0.43
1421932_at,12,16,20,0.646
1421933_at,16,20,20,0.275
1421934_at,16,20,20,0.087
1421935_at,12,16,20,0.128
1421936_at,8,16,20,0.334
1421937_at,0,20,20,0.418
1421938_at,12,12,3,0.176
1421939_a_at,0,20,20,0.376
1421940_at,0,4,20,0.358
1421941_at,16,16,4,0.234
1421942_s_at,12,16,20,0.603
1421943_at,4,4,1,0.194
1421944_a_at,12,12,3,0.445
1421945_a_at,8,8,2,0.184
1421946_at,16,16,4,0.211
1421947_at,8,8,2,0.319
1421948_a_at,4,8,20,0.522
1421949_a_at,4,4,1,0.5
1421950_at,8,8,2,0.245
1421951_at,12,12,3,0.067
1421952_at,16,16,4,0.58
1421953_at,16,16,4,0.259
1421954_at,12,12,3,0.223
1421955_a_at,8,8,2,0.675
1421956_at,0,4,20,0.608
1421957_a_at,12,12,3,0.097
1421958_at,16,20,20,0.493
1421959_s_at,4,16,20,0.435
1421960_at,0,4,20,0.54
1421961_a_at,8,16,20,0.93
1421962_at,8,8,2,0.33
1421963_a_at,8,12,20,0.043
1421964_at,0,0,0,0.427
1421965_s_at,16,20,20,0.81
1421966_at,8,8,2,0.047
1421967_at,12,16,20,0.292
1421968_a_at,4,8,20,0.477
1421969_a_at,4,8,20,0.58
1421970_a_at,4,4,1,0.286
1421971_a_at,20,20,5,0.071
1421972_s_at,0,4,20,0.524
1421973_at,12,16,20,0.312
1421974_at,0,20,20,0.55
1421975_a_at,0,20,20,0.739
1421976_at,16,16,4,0.552
1421977_at,16,16,4,0.644
1421978_at,12,20,20,0.598
1421979_at,0,20,20,0.256
1421980_at,8,12,20,0.332
1421981_at,20,20,5,0.372
1421982_a_at,4,4,1,0.183
1421983_s_at,12,12,3,0.036
1421984_at,8,12,20,0.574
1421985_a_at,8,8,2,0.164
1421986_at,16,20,20,0.411
1421987_at,4,8,20,0.565
1421988_at,0,20,20,0.473
1421989_s_at,4,4,1,0.348
1421990_at,4,4,1,0.433
1421991_a_at,12,12,3,0.249
1421992_a_at,12,12,3,0.003
1421993_a_at,12,16,20,0.547
1421994_a_at,12,16,20,0.224
1421995_at,0,0,0,0.268
1421996_at,12,12,3,0.653
1421997_s_at,0,20,20,0.715
1421998_at,4,8,20,0.745
1421999_at,0,0,0,0.423
1422000_at,12,12,3,0.363
1422001_at,16,16,4,0.077
1422002_at,0,4,20,0.453
1422003_at,0,8,20,0.755
1422004_at,12,12,3,0.389
1422005_at,4,4,1,0.28
1422006_at,0,20,20,0.18
1422007_at,0,4,20,0.268
1422008_a_at,16,16,4,0.164
1422009_at,0,0,0,0.523
1422010_at,0,0,0,0.844
1422011_s_at,8,12,20,0.392
1422012_at,8,12,20,0.698
1422013_at,4,8,20,0.335
1422014_at,8,8,2,0.245
1422015_a_at,4,4,1,0.091
1422016_a_at,16,20,20,0.336
1422017_s_at,20,20,5,0.459
1422018_at,8,8,2,0.464
1422019_at,12,20,20,0.388
1422020_at,0,4,20,0.818
1422021_at,12,16,20,0.317
1422022_at,8,12,20,0.539
1422023_at,0,20,20,0.526
1422024_at,16,20,20,0.439
1422025_at,4,8,20,0.429
1422026_at,16,16,4,0.158
1422027_a_at,8,8,2,0.061
1422028_a_at,16,20,20,0.263
1422029_at,16,16,4,0.188
1422030_at,0,20,20,0.158
1422031_a_at,4,4,1,0.062
1422032_a_at,4,4,1,0.459
1422033_a_at,20,20,5,0.658
1422034_a_at,16,20,20,0.577
1422035_at,8,12,20,0.542
1422036_at,20,20,5,0.641
1422037_at,12,16,20,0.232
1422038_a_at,20,20,5,0.202
1422039_at,0,20,20,0.725
1422040_at,12,12,3,0.86
1422041_at,0,8,20,0.582
1422042_at,12,12,3,0.22
1422043_at,16,16,4,0.343
1422044_at,0,4,20,0.841
1422045_a_at,4,4,1,0.366
1422046_at,12,16,20,0.294
1422047_at,16,16,4,0.18
1422048_at,16,16,4,0.169
1422049_at,4,12,20,0.619
1422050_at,4,4,1,0.535
1422051_a_at,8,20,20,0.32
1422052_at,12,16,20,0.578
1422053_at,0,0,0,0.261
1422054_a_at,8,16,20,0.259
1422055_at,4,12,20,0.694
1422056_at,12,12,3,0.229
1422057_at,0,4,20,0.607
1422058_at,12,12,3,0.27
1422059_at,12,12,3,0.236
1422060_at,8,8,2,0.298
1422061_at,20,20,5,0.099
1422062_at,0,20,20,0.235
1422063_a_at,0,0,0,0.515
1422064_a_at,12,12,3,0.045
1422065_at,8,8,2,0.55
1422066_x_at,8,16,20,0.283
1422067_at,20,20,5,0.264
1422068_at,4,8,20,0.939
1422069_at,0,20,20,0.824
1422070_at,0,0,0,0.021
1422071_at,4,4,1,0.472
1422072_a_at,0,0,0,0.49
1422073_a_at,8,20,20,0.357
1422074_at,0,20,20,0.693
1422075_at,20,20,5,0.509
1422076_at,12,16,20,0.717
1422077_at,8,8,2,0.462
1422078_at,12,12,3,0.212
1422079_at,0,0,0,0.465
1422080_at,16,16,4,0.39
1422081_at,0,20,20,0.835
1422082_a_at,16,16,4,0.449
1422083_at,0,20,20,0.762
1422084_at,12,16,20,0.803
1422085_at,16,16,4,0.3
1422086_at,4,8,20,0.73
1422087_at,16,16,4,0.714
1422088_at,16,16,4,0.364
1422089_at,16,20,20,0.647
1422090_a_at,12,12,3,0.391
1422091_at,0,4,20,0.282
1422092_at,16,16,4,0.366
1422093_at,16,16,4,0.324
1422094_a_at,0,20,20,0.319
1422095_a_at,0,20,20,0.556
1422096_at,12,12,3,0.42
1422097_at,0,8,20,0.117
1422098_at,0,0,0,0.301
1422099_a_at,20,20,5,0.552
1422100_at,12,12,3,0.089
1422101_at,16,20,20,0.652
1422102_a_at,0,0,0,0.082
1422103_a_at,0,0,0,0.126
1422104_at,16,20,20,0.103
1422105_at,16,20,20,0.496
1422106_a_at,0,20,20,0.346
1422107_at,4,12,20,0.625
1422108_at,12,16,20,0.296
1422109_at,0,20,20,0.209
1422110_at,16,20,20,0.535
1422111_at,20,20,5,0.058
1422112_at,12,20,20,0.937
1422113_at,0,20,20,0.541
1422114_at,16,16,4,0.085
1422115_a_at,4,4,1,0.595
1422116_at,12,16,20,0.562
1422117_s_at,16,20,20,0.557
1422118_at,12,16,20,0.258
1422119_at,8,16,20,0.542
1422120_at,16,20,20,0.285
1422121_at,12,16,20,0.66
1422122_at,12,16,20,0.335
1422123_s_at,0,4,20,0.23
1422124_a_at,4,8,20,0.243
1422125_at,8,12,20,0.07
1422126_a_at,0,20,20,0.869
1422127_at,8,12,20,0.029
1422128_at,20,20,5,0.236
1422129_at,12,12,3,0.312
1422130_at,0,4,20,0.057
1422131_at,8,12,20,0.766
1422132_at,16,20,20,0.712
1422133_at,16,16,4,0.339
1422134_at,4,8,20,0.364
1422135_at,12,12,3,0.32
1422136_at,8,8,2,0.523
1422137_at,12,16,20,0.83
1422138_at,12,16,20,0.415
1422139_at,8,8,2,0.288
1422140_at,8,8,2,0.179
1422141_s_at,0,20,20,0.781
1422142_at,16,16,4,0.441
1422143_at,12,16,20,0.624
1422144_at,8,8,2,0.113
1422145_at,20,20,5,0.53
1422146_at,12,12,3,0.178
1422147_a_at,12,12,3,0.03
1422148_at,16,20,20,0.194
1422149_at,12,12,3,0.145
1422150_at,16,20,20,0.546
1422151_at,16,20,20,0.59
1422152_at,0,20,20,0.304
1422153_a_at,0,20,20,0.261
1422154_at,16,16,4,0.034
1422155_at,16,16,4,0.049
1422156_a_at,16,16,4,0.301
1422157_a_at,8,8,2,0.118
1422158_at,16,16,4,0.294
1422159_at,8,12,20,0.593
1422160_at,0,4,20,0.296
1422161_at,12,12,3,0.084
1422162_at,20,20,5,0.394
1422163_at,16,16,4,0.633
1422164_at,8,16,20,0.277
1422165_at,16,20,20,0.137
1422166_at,12,16,20,0.151
1422167_at,16,16,4,0.323
1422168_a_at,12,12,3,0.39
1422169_a_at,4,4,1,0.624
1422170_at,12,16,20,0.165
1422171_at,0,0,0,0.481
1422172_x_at,16,20,20,0.145
1422173_at,20,20,5,0.794
1422174_at,8,8,2,0.126
1422175_at,12,16,20,0.629
1422176_at,16,16,4,0.293
1422177_at,16,16,4,0.487
1422178_a_at,4,4,1,0.17
1422179_at,16,20,20,0.105
1422180_a_at,4,12,20,0.8
1422181_at,16,20,20,0.407
1422182_at,4,8,20,0.127
1422183_a_at,0,20,20,0.256
1422184_a_at,0,20,20,0.534
1422185_a_at,8,8,2,0.463
1422186_s_at,12,16,20,0.563
1422187_at,20,20,5,0.205
1422188_s_at,12,16,20,0.732
1422189_x_at,12,12,3,0.193
1422190_at,12,12,3,0.686
1422191_at,16,16,4,0.417
1422192_at,4,4,1,0.438
1422193_at,0,20,20,0.791
1422194_at,16,20,20,0.359
1422195_s_at,12,16,20,0.224
1422196_at,4,8,20,0.507
1422197_at,8,12,20,0.575
1422198_a_at,0,0,0,0.311
1422199_at,0,8,20,0.649
1422200_at,0,0,0,0.129
1422201_at,16,20,20,0.665
1422202_at,16,16,4,0.554
1422203_at,0,20,20,0.791
1422204_at,12,16,20,0.252
1422205_at,8,12,20,0.827
1422206_at,4,8,20,0.105
1422207_at,20,20,5,0.203
1422208_a_at,16,20,20,0.26
1422209_s_at,8,12,20,0.408
1422210_at,12,12,3,0.309
1422211_a_at,0,20,20,0.142
1422212_at,16,16,4,0.576
1422213_s_at,16,16,4,0.114
1422214_at,4,8,20,0.47
1422215_at,16,20,20,0.577
1422216_at,4,4,1,0.2
1422217_a_at,16,16,4,0.622
1422218_at,16,16,4,0.413
1422219_a_at,4,8,20,0.133
1422220_at,4,4,1,0.055
1422221_at,16,16,4,0.564
1422222_at,0,0,0,0.159
1422223_at,8,12,20,0.695
1422224_at,0,4,20,0.512
1422225_s_at,4,8,20,0.395
1422226_at,8,12,20,0.342
1422227_at,8,12,20,0.246
1422228_at,0,20,20,0.727
1422229_at,8,12,20,0.721
1422230_s_at,12,12,3,0.033
1422231_a_at,0,20,20,0.581
1422232_at,4,8,20,0.829
1422233_at,8,12,20,0.737
1422234_at,12,16,20,0.335
1422235_at,12,16,20,0.277
1422236_at,8,16,20,0.887
1422237_at,0,4,20,0.075
1422238_at,12,12,3,0.13
1422239_at,0,0,0,0.342
1422240_s_at,0,20,20,0.202
1422241_a_at,16,20,20,0.078
1422242_at,12,16,20,0.116
1422243_at,16,20,20,0.148
1422244_at,8,12,20,0.73
1422245_a_at,20,20,5,0.221
1422246_at,0,4,20,0.296
1422247_a_at,20,20,5,0.842
1422248_at,12,12,3,0.279
1422249_s_at,4,4,1,0.086
1422250_at,0,12,20,0.593
1422251_at,0,0,0,0.581
1422252_a_at,4,4,1,0.067
1422253_at,0,4,20,0.634
1422254_a_at,8,12,20,0.588
1422255_at,4,8,20,0.89
1422256_at,16,16,4,0.603
1422257_s_at,20,20,5,0.145
1422258_at,16,16,4,0.177
1422259_a_at,0,20,20,0.417
1422260_x_at,0,20,20,0.733
1422261_a_at,12,16,20,0.24
1422262_a_at,20,20,5,0.424
1422263_at,8,12,20,0.653
1422264_s_at,0,4,20,0.372
1422265_at,0,4,20,0.569
1422266_at,20,20,5,0.185
1422267_at,4,8,20,0.746
1422268_a_at,0,4,20,0.631
1422269_at,0,20,20,0.483
1422270_a_at,12,16,20,0.242
1422271_at,0,4,20,0.463
1422272_at,8,12,20,0.597
1422273_at,0,4,20,0.863
1422274_at,12,16,20,0.314
1422275_at,12,12,3,0.131
1422276_at,0,4,20,0.667
1422277_at,0,0,0,0.107
1422278_at,4,8,20,0.442
1422279_at,12,12,3,0.634
1422280_at,16,20,20,0.928
1422281_at,0,20,20,0.481
1422282_at,12,16,20,0.396
1422283_at,16,16,4,0.575
1422284_at,0,20,20,0.556
1422285_at,0,20,20,0.531
1422286_a_at,8,16,20,0.804
1422287_at,8,16,20,0.684
1422288_at,12,16,20,0.141
1422289_a_at,8,12,20,0.752
1422290_at,0,4,20,0.431
1422291_at,0,20,20,0.793
1422292_at,20,20,5,0.587
1422293_a_at,20,20,5,0.379
1422294_at,16,16,4,0.588
1422295_at,4,8,20,0.261
1422296_at,4,4,1,0.499
1422297_at,4,8,20,0.816
1422298_at,16,20,20,0.506
1422299_a_at,16,16,4,0.145
1422300_at,8,12,20,0.455
1422301_at,16,16,4,0.483
1422302_s_at,12,12,3,0.339
1422303_a_at,12,16,20,0.316
1422304_at,20,20,5,0.467
1422305_at,16,20,20,0.43
1422306_at,4,8,20,0.416
1422307_at,0,20,20,0.345
1422308_a_at,20,20,5,0.146
1422309_a_at,0,4,20,0.344
1422310_at,16,20,20,0.674
1422311_a_at,16,20,20,0.358
1422312_a_at,8,8,2,0.825
1422313_a_at,20,20,5,0.261
1422314_at,16,16,4,0.203
1422315_x_at,0,4,20,0.171
1422316_at,4,8,20,0.356
1422317_a_at,0,20,20,0.602
1422318_at,16,16,4,0.437
1422319_at,12,16,20,0.399
1422320_x_at,4,8,20,0.34
1422321_a_at,12,12,3,0.013
1422322_at,12,20,20,0.353
1422323_a_at,0,20,20,0.811
1422324_a_at,0,0,0,0.301
1422325_at,0,20,20,0.632
1422326_at,16,20,20,0.695
1422327_s_at,8,12,20,0.333
1422328_at,12,16,20,0.395
1422329_a_at,16,16,4,0.043
1422330_at,8,8,2,0.235
1422331_at,0,20,20,0.254
1422332_at,16,20,20,0.682
1422333_at,0,20,20,0.784
1422334_a_at,12,16,20,0.624
1422335_at,8,20,20,0.397
1422336_at,4,4,1,0.813
1422337_at,0,20,20,0.502
1422338_at,12,16,20,0.235
1422339_at,16,16,4,0.408
1422340_a_at,4,8,20,0.202
1422341_s_at,16,20,20,0.409
1422342_at,16,20,20,0.219
1422343_at,4,4,1,0.392
1422344_s_at,0,8,20,0.882
1422345_s_at,0,0,0,0.728
1422346_at,4,8,20,0.321
1422347_at,8,8,2,0.161
1422348_at,4,16,20,0.412
1422349_at,4,8,20,0.867
1422350_at,0,4,20,0.06
1422351_at,0,4,20,0.69
1422352_at,16,20,20,0.08
1422353_at,0,4,20,0.896
1422354_at,12,16,20,0.102
1422355_at,0,0,0,0.588
1422356_at,8,12,20,0.439
1422357_at,16,16,4,0.665
1422358_at,4,4,1,0.268
1422359_at,16,16,4,0.257
1422360_at,16,20,20,0.702
1422361_at,12,12,3,0.261
1422362_s_at,12,20,20,0.771
1422363_at,8,8,2,0.023
1422364_at,16,16,4,0.786
1422365_at,12,16,20,0.181
1422366_at,8,12,20,0.256
1422367_at,0,20,20,0.296
1422368_at,20,20,5,0.133
1422369_at,12,16,20,0.311
1422370_at,0,4,20,0.298
1422371_at,12,16,20,0.468
1422372_at,0,4,20,0.206
1422373_at,12,16,20,0.422
1422374_s_at,16,20,20,0.421
1422375_a_at,12,16,20,0.503
1422376_at,12,16,20,0.413
1422377_at,0,20,20,0.255
1422378_at,0,4,20,0.102
1422379_x_at,12,12,3,0.744
1422380_at,12,12,3,0.539
1422381_at,8,8,2,0.613
1422382_at,4,4,1,0.701
1422383_at,4,8,20,0.639
1422384_at,16,16,4,0.323
1422385_at,16,20,20,0.613
1422386_at,4,4,1,0.056
1422387_at,16,20,20,0.619
1422388_at,12,12,3,0.555
1422389_at,12,20,20,0.768
1422390_at,12,16,20,0.108
1422391_at,0,8,20,0.431
1422392_at,12,12,3,0.254
1422393_at,8,12,20,0.145
1422394_at,8,20,20,0.709
1422395_at,16,20,20,0.179
1422396_s_at,16,16,4,0.589
1422397_a_at,8,8,2,0.021
1422398_at,16,16,4,0.386
1422399_a_at,8,12,20,0.566
1422400_a_at,12,12,3,0.52
1422401_at,8,8,2,0.315
1422402_a_at,0,4,20,0.585
1422403_at,8,8,2,0.387
1422404_x_at,12,16,20,0.436
1422405_at,12,12,3,0.38
1422406_at,4,8,20,0.653
1422407_s_at,16,16,4,0.425
1422408_at,0,4,20,0.268
1422409_at,16,20,20,0.576
1422410_at,4,8,20,0.505
1422411_s_at,4,4,1,0.53
1422412_x_at,0,4,20,0.643
1422413_at,12,16,20,0.238
1422414_a_at,4,4,1,0.798
1422415_at,8,8,2,0.301
1422416_s_at,12,16,20,0.585
1422417_at,8,16,20,0.762
1422418_s_at,4,4,1,0.241
1422419_s_at,12,16,20,0.164
1422420_at,0,8,20,0.396
1422421_at,4,8,20,0.503
1422422_at,0,4,20,0.572
1422423_at,8,8,2,0.843
1422424_at,20,20,5,0.658
1422425_at,16,16,4,0.425
1422426_at,16,16,4,0.187
1422427_a_at,16,20,20,0.557
1422428_at,12,20,20,0.697
1422429_at,8,8,2,0.039
1422430_at,4,8,20,0.168
1422431_at,0,20,20,0.527
1422432_at,0,4,20,0.194
1422433_s_at,8,12,20,0.28
1422434_a_at,8,12,20,0.074
1422435_at,12,12,3,0.673
1422436_at,16,16,4,0.467
1422437_at,8,8,2,0.867
1422438_at,8,12,20,0.308
1422439_a_at,0,20,20,0.489
1422440_at,8,12,20,0.923
1422441_x_at,12,12,3,0.231
1422442_at,4,4,1,0.027
1422443_at,16,20,20,0.504
1422444_at,4,8,20,0.547
1422445_at,4,4,1,0.257
1422446_x_at,12,12,3,0.34
1422447_at,16,16,4,0.312
1422448_at,12,12,3,0.173
1422449_s_at,4,4,1,0.18
1422450_at,8,16,20,0.308
1422451_at,16,16,4,0.198
1422452_at,12,12,3,0.379
1422453_at,20,20,5,0.302
1422454_at,16,16,4,0.674
1422455_s_at,0,20,20,0.53
1422456_at,20,20,5,0.472
1422457_s_at,0,0,0,0.122
1422458_at,12,12,3,0.377
1422459_a_at,12,12,3,0.195
1422460_at,0,0,0,0.431
1422461_at,12,12,3,0.461
1422462_at,12,12,3,0.289
1422463_a_at,4,4,1,0.167
1422464_at,4,4,1,0.304
1422465_a_at,0,8,20,0.555
1422466_at,16,20,20,0.35
1422467_at,4,8,20,0.705
1422468_at,12,16,20,0.452
1422469_at,4,8,20,0.199
1422470_at,12,12,3,0.001
1422471_at,0,20,20,0.465
1422472_at,16,20,20,0.556
1422473_at,4,4,1,0.225
1422474_at,0,4,20,0.069
1422475_a_at,16,20,20,0.31
1422476_at,4,4,1,0.094
1422477_at,4,4,1,0.04
1422478_a_at,0,0,0,0.389
1422479_at,0,0,0,0.361
1422480_at,20,20,5,0.07
1422481_at,4,16,20,0.66
1422482_at,12,12,3,0.724
1422483_a_at,12,16,20,0.683
1422484_at,16,16,4,0.162
1422485_at,8,8,2,0.484
1422486_a_at,4,4,1,0.499
1422487_at,4,4,1,0.403
1422488_at,12,12,3,0.579
1422489_at,16,16,4,0.361
1422490_at,12,16,20,0.701
1422491_a_at,16,16,4,0.604
1422492_at,16,16,4,0.045
1422493_at,8,12,20,0.487
1422494_s_at,12,16,20,0.333
1422495_a_at,12,16,20,0.542
1422496_at,8,12,20,0.839
1422497_at,8,12,20,0.059
1422498_at,0,0,0,0.124
1422499_at,16,20,20,0.174
1422500_at,16,20,20,0.513
1422501_s_at,16,16,4,0.439
1422502_at,12,16,20,0.582
1422503_s_at,20,20,5,0.146
1422504_at,8,16,20,0.62
1422505_at,4,4,1,0.33
1422506_a_at,8,12,20,0.421
1422507_at,8,8,2,0.035
1422508_at,8,8,2,0.24
1422509_at,16,20,20,0.449
1422510_at,8,20,20,0.595
1422511_a_at,4,4,1,0.288
1422512_a_at,4,4,1,0.697
1422513_at,12,16,20,0.032
1422514_at,16,16,4,0.342
1422515_at,0,0,0,0.561
1422516_a_at,8,8,2,0.074
1422517_a_at,16,20,20,0.44
1422518_at,12,12,3,0.46
1422519_at,12,12,3,0.667
1422520_at,16,20,20,0.487
1422521_at,12,16,20,0.524
1422522_at,16,20,20,0.505
1422523_at,8,16.4,20,0.39
1422524_at,12,16,20,0.048
1422525_at,16,20,20,0.526
1422526_at,16,16,4,0.286
1422527_at,20,20,5,0.33
1422528_a_at,16,20,20,0.445
1422529_s_at,0,20,20,0.16
1422530_at,16,20,20,0.658
1422531_at,20,20,5,0.631
1422532_at,4,8,20,0.811
1422533_at,0,0,0,0.166
1422534_at,4,8,20,0.763
1422535_at,12,12,3,0.518
1422536_at,0,4,20,0.868
1422537_a_at,0,0,0,0.416
1422538_at,0,4,20,0.064
1422539_at,0,0,0,0.684
1422540_at,12,16,20,0.174
1422541_at,12,16,20,0.298
1422542_at,16,20,20,0.292
1422543_at,12,12,3,0.28
1422544_at,4,8,20,0.164
1422545_at,4,8,20,0.314
1422546_at,0,20,20,0.525
1422547_at,8,12,20,0.404
1422548_at,0,20,20,0.354
1422549_at,0,0,0,0.369
1422550_a_at,16,16,4,0.528
1422551_at,16,20,20,0.247
1422552_at,20,20,5,0.033
1422553_at,8,12,20,0.458
1422554_at,8,20,20,0.268
1422555_s_at,0,4,20,0.564
1422556_at,8,8,2,0.17
1422557_s_at,8,8,2,0.035
1422558_at,12,12,3,0.074
1422559_at,16,16,4,0.474
1422560_at,8,8,2,0.534
1422561_at,12,16,20,0.607
1422562_at,16,16,4,0.047
1422563_at,8,8,2,0.596
1422564_at,8,8,2,0.14
1422565_s_at,8,12,20,0.28
1422566_at,12,16,20,0.043
1422567_at,0,0,0,0.45
1422568_at,12,12,3,0.355
1422569_at,8,12,20,0.117
1422570_at,8,8,2,0.469
1422571_at,12,16,20,0.439
1422572_at,16,16,4,0.271
1422573_at,0,20,20,0.376
1422574_at,8,12,20,0.13
1422575_at,20,20,5,0.482
1422576_at,4,4,1,0.145
1422577_at,0,4,20,0.202
1422578_at,0,0,0,0.343
1422579_at,16,16,4,0.467
1422580_at,12,12,3,0.802
1422581_at,8,8,2,0.252
1422582_at,16,20,20,0.562
1422583_at,0,0,0,0.325
1422584_at,8,8,2,0.155
1422585_at,12,20,20,0.577
1422586_at,8,12,20,0.481
1422587_at,4,8,20,0.947
1422588_at,4,4,1,0.116
1422589_at,8,8,2,0.322
1422590_at,16,16,4,0.152
1422591_at,16,16,4,0.812
1422592_at,20,20,5,0.35
1422593_at,12,12,3,0.283
1422594_at,0,20,20,0.437
1422595_s_at,16,20,20,0.7
1422596_at,0,8,20,0.439
1422597_at,12,16,20,0.48
1422598_at,8,8,2,0.16
1422599_s_at,16,20,20,0.792
1422600_at,0,4,20,0.125
1422601_at,4,4,1,0.348
1422602_a_at,20,20,5,0.393
1422603_at,12,12,3,0.073
1422604_at,12,12,3,0.318
1422605_at,0,0,0,0.018
1422606_at,8,12,20,0.418
1422607_at,4,20,20,0.201
1422608_at,12,12,3,0.111
1422609_at,0,20,20,0.531
1422610_s_at,4,20,20,0.423
1422611_s_at,12,12,3,0.02
1422612_at,20,20,5,0.098
1422613_a_at,12,16,20,0.192
1422614_s_at,0,8,20,0.856
1422615_at,4,8,20,0.103
1422616_s_at,16,20,20,0.198
1422617_at,12,16,20,0.461
1422618_x_at,12,12,3,0.568
1422619_at,4,8,20,0.245
1422620_s_at,0,4,20,0.415
1422621_at,12,16,20,0.484
1422622_at,20,20,5,0.294
1422623_x_at,20,20,5,0.119
1422624_at,8,8,2,0.495
1422625_at,16,20,20,0.863
1422626_at,16,16,4,0.319
1422627_a_at,4,4,1,0.206
1422628_at,8,12,20,0.066
1422629_s_at,12,12,3,0.179
1422630_at,0,4,20,0.594
1422631_at,12,16,20,0.589
1422632_at,8,12,20,0.308
1422633_at,4,8,20,0.62
1422634_a_at,0,4,20,0.574
1422635_at,16,16,4,0.318
1422636_at,0,0,0,0.698
1422637_at,8,12,20,0.571
1422638_s_at,0,20,20,0.163
1422639_at,0,0,0,0.21
1422640_at,4,8,20,0.383
1422641_at,12,12,3,0.389
1422642_at,4,4,1,0.788
1422643_at,16,16,4,0.255
1422644_at,12,12,3,0.169
