ProbeID,Lower_bound,Upper_bound,Phase_class,P_value
1422179_at,8,12,20,0.17
1426284_at,0,4,20,0.17
1428337_at,0,20,20,0.17
1431630_a_at,12,16,20,0.17
1449861_at,0,4,20,0.17
1452483_a_at,8,12,20,0.17
1422709_a_at,0,0,0,0.171
1416312_at,4,4,1,0.171
1422696_at,4,4,1,0.171
1423539_at,4,4,1,0.171
1416050_a_at,8,8,2,0.171
1416736_at,8,8,2,0.171
1420632_a_at,8,8,2,0.171
1423261_at,8,8,2,0.171
1453819_x_at,8,8,2,0.171
1415879_a_at,12,12,3,0.171
1417822_at,12,12,3,0.171
1418488_s_at,12,12,3,0.171
1428369_s_at,12,12,3,0.171
1448128_at,12,12,3,0.171
1418592_at,16,16,4,0.171
1422037_at,16,16,4,0.171
1429240_at,16,16,4,0.171
1434537_at,16,16,4,0.171
1439405_x_at,16,16,4,0.171
1439462_x_at,16,16,4,0.171
1454673_at,16,16,4,0.171
1456212_x_at,16,16,4,0.171
1415673_at,20,20,5,0.171
1419233_x_at,20,20,5,0.171
1455719_at,20,20,5,0.171
1417174_at,4,8,20,0.171
1417595_at,0,4,20,0.171
1419195_at,0,4,20,0.171
1422851_at,0,4,20,0.171
1423289_a_at,0,4,20,0.171
1429078_a_at,8,12,20,0.171
1430902_at,16,20,20,0.171
1431125_a_at,16,20,20,0.171
1447997_s_at,0,8,20,0.171
1448002_x_at,4,8,20,0.171
1448541_at,0,20,20,0.171
1448830_at,0,4,20,0.171
1455781_at,12,16,20,0.171
1431396_at,0,0,0,0.172
1450014_at,0,0,0,0.172
1419385_a_at,4,4,1,0.172
1426724_at,4,4,1,0.172
1427408_a_at,4,4,1,0.172
1434393_at,4,4,1,0.172
1448279_at,4,4,1,0.172
1417046_at,8,8,2,0.172
1419381_at,8,8,2,0.172
1433538_at,12,12,3,0.172
1453412_a_at,12,12,3,0.172
1455245_x_at,12,12,3,0.172
1460636_at,12,12,3,0.172
1426108_s_at,16,16,4,0.172
1438554_x_at,16,16,4,0.172
1438647_x_at,16,16,4,0.172
1449872_at,16,16,4,0.172
1457676_at,16,16,4,0.172
1423404_at,20,20,5,0.172
1435352_at,20,20,5,0.172
1448889_at,20,20,5,0.172
1416176_at,0,4,20,0.172
1419259_at,0,4,20,0.172
1419267_at,12,16,20,0.172
1420773_at,8,12,20,0.172
1422591_at,0,4,20,0.172
1422601_at,16,20,20,0.172
1423814_at,4,8,20,0.172
1427070_at,12,16,20,0.172
1427319_at,12,16,20,0.172
1427844_a_at,0,4,20,0.172
1429280_at,4,8,20,0.172
1448395_at,0,20,20,0.172
1418279_a_at,4,4,1,0.173
1420129_s_at,4,4,1,0.173
1431386_s_at,4,4,1,0.173
1453589_a_at,4,4,1,0.173
1456043_at,4,4,1,0.173
1416997_a_at,8,8,2,0.173
1418022_at,8,8,2,0.173
1418469_at,8,8,2,0.173
1424346_at,8,8,2,0.173
1431028_a_at,8,8,2,0.173
1438206_a_at,8,8,2,0.173
1418916_a_at,12,12,3,0.173
1421571_a_at,12,12,3,0.173
1455076_a_at,12,12,3,0.173
1416417_a_at,16,16,4,0.173
1420392_at,16,16,4,0.173
1452005_at,16,16,4,0.173
1452233_at,16,16,4,0.173
1420649_at,20,20,5,0.173
1420656_at,12,16,20,0.173
1422514_at,0,20,20,0.173
1426402_at,4,8,20,0.173
1427864_at,12,16,20,0.173
1437563_at,12,16,20,0.173
1450445_at,16,20,20,0.173
1451251_at,4,8,20,0.173
1455546_s_at,16,20,20,0.173
1456252_x_at,4,12,20,0.173
1424552_at,0,0,0,0.174
1429247_at,0,0,0,0.174
1434875_a_at,0,0,0,0.174
1449799_s_at,0,0,0,0.174
1450280_a_at,0,0,0,0.174
1416454_s_at,4,4,1,0.174
1425839_at,4,4,1,0.174
1426878_at,4,4,1,0.174
1419023_x_at,8,8,2,0.174
1422697_s_at,8,8,2,0.174
1422535_at,12,12,3,0.174
1427812_at,12,12,3,0.174
1427871_at,12,12,3,0.174
1460189_at,12,12,3,0.174
1423717_at,16,16,4,0.174
1415921_a_at,12,16,20,0.174
1426096_at,16,20,20,0.174
1426194_x_at,16,20,20,0.174
1427619_a_at,0,20,20,0.174
1428351_at,12,16,20,0.174
1443856_at,0,20,20,0.174
1448718_at,12,16,20,0.174
1449881_a_at,12,16,20,0.174
1451827_a_at,12,16,20,0.174
1452379_at,8,12,20,0.174
1454921_at,16,20,20,0.174
1416999_at,0,0,0,0.175
1420752_at,0,0,0,0.175
1424634_at,0,0,0,0.175
1435382_at,0,0,0,0.175
1424251_a_at,4,4,1,0.175
1426393_a_at,4,4,1,0.175
1450735_at,4,4,1,0.175
1417140_a_at,8,8,2,0.175
1419313_at,8,8,2,0.175
1450457_at,8,8,2,0.175
1451355_at,8,8,2,0.175
1455090_at,8,8,2,0.175
1460651_at,8,8,2,0.175
1420230_at,12,12,3,0.175
1451331_at,12,12,3,0.175
1452575_at,12,12,3,0.175
1425963_at,16,16,4,0.175
1427520_a_at,16,16,4,0.175
1451954_at,16,16,4,0.175
1416697_at,20,20,5,0.175
1415760_s_at,12,16,20,0.175
1415953_s_at,8,12,20,0.175
1417890_at,12,16,20,0.175
1419014_at,8,12,20,0.175
1419155_a_at,16,20,20,0.175
1425386_at,0,4,20,0.175
1427345_a_at,12,16,20,0.175
1435964_a_at,16,20,20,0.175
1436298_x_at,16,20,20,0.175
1448929_at,16,20,20,0.175
1451949_at,0,4,20,0.175
1456427_at,16,20,20,0.175
1416716_at,0,0,0,0.176
1423516_a_at,0,0,0,0.176
1436341_at,0,0,0,0.176
1449978_at,0,0,0,0.176
1424644_at,4,4,1,0.176
1438070_at,4,4,1,0.176
1427645_a_at,8,8,2,0.176
1448430_a_at,8,8,2,0.176
1450390_x_at,8,8,2,0.176
1460557_at,8,8,2,0.176
1424774_s_at,12,12,3,0.176
1416035_at,16,16,4,0.176
1417199_at,16,16,4,0.176
1428024_at,16,16,4,0.176
1452056_s_at,16,16,4,0.176
1439749_at,20,20,5,0.176
1415703_at,8,12,20,0.176
1417083_at,0,20,20,0.176
1420088_at,8,12,20,0.176
1420262_at,12,16,20,0.176
1420921_at,16,20,20,0.176
1422772_at,8,12,20,0.176
1425376_at,12,16,20,0.176
1426626_at,16,20,20,0.176
1437541_at,12,16,20,0.176
1451902_at,12,16,20,0.176
1452597_at,12,16,20,0.176
1450281_a_at,0,0,0,0.177
1421131_a_at,4,4,1,0.177
1426756_at,4,4,1,0.177
1448605_at,4,4,1,0.177
1422461_at,8,8,2,0.177
1431606_a_at,8,8,2,0.177
1448325_at,8,8,2,0.177
1451322_at,8,8,2,0.177
1451382_at,8,8,2,0.177
1417729_at,12,12,3,0.177
1420331_at,12,12,3,0.177
1425198_at,12,12,3,0.177
1448700_at,12,12,3,0.177
1460469_at,12,12,3,0.177
1460733_at,12,12,3,0.177
1418140_at,16,16,4,0.177
1419444_at,16,16,4,0.177
1422743_at,16,16,4,0.177
1422907_at,20,20,5,0.177
1426202_at,20,20,5,0.177
1436421_s_at,20,20,5,0.177
1416377_at,16,20,20,0.177
1417568_at,0,20,20,0.177
1419969_at,4,8,20,0.177
1427366_at,8,12,20,0.177
1428483_a_at,16,20,20,0.177
1437394_at,16,20,20,0.177
1448979_at,0,4,20,0.177
1451308_at,12,16,20,0.177
1451616_at,12,16,20,0.177
1452899_at,0,4,20,0.177
1456097_a_at,0,4,20,0.177
1449415_at,0,0,0,0.178
1451104_a_at,0,0,0,0.178
1453913_a_at,0,0,0,0.178
1417949_at,4,4,1,0.178
1424104_at,4,4,1,0.178
1436896_at,4,4,1,0.178
1438839_a_at,4,4,1,0.178
1426553_at,8,8,2,0.178
1448825_at,8,8,2,0.178
1434147_at,12,12,3,0.178
1434162_at,12,12,3,0.178
1421251_at,16,16,4,0.178
1422178_a_at,16,16,4,0.178
1429137_at,16,16,4,0.178
1450796_at,16,16,4,0.178
1423839_a_at,20,20,5,0.178
1416075_at,4,8,20,0.178
1416442_at,0,4,20,0.178
1417537_at,0,20,20,0.178
1418198_a_at,0,4,20,0.178
1422440_at,4,8,20,0.178
1422486_a_at,16,20,20,0.178
1425216_at,0,20,20,0.178
1429339_a_at,16,20,20,0.178
1437968_at,8,12,20,0.178
1438677_at,4,8,20,0.178
1448480_at,0,4,20,0.178
1448556_at,12,16,20,0.178
1451050_at,4,12,20,0.178
1453881_x_at,0,20,20,0.178
1416667_at,0,0,0,0.179
1417468_at,4,4,1,0.179
1421636_at,4,4,1,0.179
1424519_at,4,4,1,0.179
1425611_a_at,4,4,1,0.179
1425947_at,4,4,1,0.179
1448465_at,4,4,1,0.179
1449543_at,4,4,1,0.179
1433548_at,12,12,3,0.179
1427312_at,16,16,4,0.179
1451177_at,16,16,4,0.179
1417914_at,20,20,5,0.179
1419058_at,20,20,5,0.179
1418312_at,16,20,20,0.179
1418484_at,8,12,20,0.179
1418715_at,8,12,20,0.179
1419353_at,8,12,20,0.179
1420640_at,8,12,20,0.179
1422902_s_at,16,20,20,0.179
1426946_at,8,12,20,0.179
1427096_s_at,4,12,20,0.179
1427291_at,12,16,20,0.179
1449242_s_at,8,12,20,0.179
1449944_a_at,16,20,20,0.179
1451655_at,0,4,20,0.179
1417366_s_at,0,0,0,0.18
1417691_at,0,0,0,0.18
1439394_x_at,0,0,0,0.18
1416790_a_at,4,4,1,0.18
1436586_x_at,4,4,1,0.18
1417484_at,8,8,2,0.18
1425803_a_at,8,8,2,0.18
1451943_a_at,8,8,2,0.18
1415705_at,12,12,3,0.18
1427551_at,12,12,3,0.18
1452043_at,12,12,3,0.18
1452878_at,12,12,3,0.18
1417851_at,16,16,4,0.18
1420919_at,16,16,4,0.18
1422775_at,16,16,4,0.18
1423536_at,16,16,4,0.18
1425792_a_at,16,16,4,0.18
1426347_at,16,16,4,0.18
1438975_x_at,16,16,4,0.18
1450118_a_at,16,16,4,0.18
1434403_at,20,20,5,0.18
1420552_s_at,0,4,20,0.18
1421344_a_at,0,4,20,0.18
1421609_a_at,12,16,20,0.18
1423915_at,8,12,20,0.18
1425430_at,12,16,20,0.18
1429253_at,0,20,20,0.18
1438118_x_at,16,20,20,0.18
1448105_at,12,16,20,0.18
1448860_at,12,16,20,0.18
1450183_a_at,8,12,20,0.18
1450722_at,8,12,20,0.18
1451033_a_at,0,4,20,0.18
1452541_at,0,20,20,0.18
1453426_a_at,4,8,20,0.18
1456578_x_at,16,20,20,0.18
AFFX-r2-Bs-lys-M_at,8,12,20,0.18
1448912_at,0,0,0,0.181
1416571_at,4,4,1,0.181
1427153_at,4,4,1,0.181
1448765_at,4,4,1,0.181
1428098_a_at,8,8,2,0.181
1452221_a_at,8,8,2,0.181
1453299_a_at,8,8,2,0.181
1416009_at,12,12,3,0.181
1416500_at,12,12,3,0.181
1418618_at,12,12,3,0.181
1427276_at,12,12,3,0.181
1453026_at,12,12,3,0.181
1427306_at,16,16,4,0.181
1427382_a_at,16,16,4,0.181
1432329_a_at,16,16,4,0.181
1448960_at,16,16,4,0.181
1451553_at,16,16,4,0.181
1460581_a_at,16,16,4,0.181
1451457_at,20,20,5,0.181
1416945_at,0,8,20,0.181
1421015_s_at,4,8,20,0.181
1421091_at,0,20,20,0.181
1430869_a_at,16,20,20,0.181
1434025_at,8,16,20,0.181
1436049_at,16,20,20,0.181
1438802_at,8,12,20,0.181
1452228_at,4,8,20,0.181
1453317_a_at,0,20,20,0.181
1416059_at,0,0,0,0.182
1424466_at,4,4,1,0.182
1428248_at,4,4,1,0.182
1449552_at,4,4,1,0.182
1452038_at,4,4,1,0.182
1419256_at,8,8,2,0.182
1451739_at,8,8,2,0.182
1416609_at,12,12,3,0.182
1419914_s_at,12,12,3,0.182
1433888_at,12,12,3,0.182
1460665_a_at,12,12,3,0.182
1416021_a_at,16,16,4,0.182
1425657_at,16,16,4,0.182
1426823_s_at,16,16,4,0.182
1448202_x_at,16,16,4,0.182
1455060_at,16,16,4,0.182
1415864_at,20,20,5,0.182
1427371_at,20,20,5,0.182
1431914_at,20,20,5,0.182
1417000_at,4,8,20,0.182
1420983_at,4,8,20,0.182
1421554_at,0,20,20,0.182
1424796_at,12,16,20,0.182
1424814_a_at,12,16,20,0.182
1432835_at,4,8,20,0.182
1450290_at,8,12,20,0.182
1450756_s_at,0,4,20,0.182
1452415_at,0,4,20,0.182
1452501_at,0,20,20,0.182
1417522_at,0,0,0,0.183
1420672_at,0,0,0,0.183
1422559_at,0,0,0,0.183
1418537_at,4,4,1,0.183
1421054_at,4,4,1,0.183
1421720_a_at,4,4,1,0.183
1426589_at,4,4,1,0.183
1448524_s_at,4,4,1,0.183
1454807_a_at,4,4,1,0.183
1460182_at,4,4,1,0.183
1424480_s_at,8,8,2,0.183
1423568_at,12,12,3,0.183
1438260_at,12,12,3,0.183
1449579_at,12,12,3,0.183
1460232_s_at,12,12,3,0.183
1420968_at,16,16,4,0.183
1427309_at,16,16,4,0.183
1448784_at,16,16,4,0.183
1433671_at,20,20,5,0.183
1415918_a_at,8,12,20,0.183
1418178_at,4,8,20,0.183
1419496_at,0,4,20,0.183
1421817_at,8,12,20,0.183
1421905_at,0,4,20,0.183
1422724_at,8,12,20,0.183
1424719_a_at,16,20,20,0.183
1426666_a_at,8,16,20,0.183
1436012_s_at,4,8,20,0.183
1436885_a_at,4,8,20,0.183
1448981_x_at,0,20,20,0.183
1451059_at,8,12,20,0.183
1452211_at,12,16,20,0.183
1453733_a_at,4,8,20,0.183
1450308_a_at,0,0,0,0.184
1416073_a_at,4,4,1,0.184
1420435_at,4,4,1,0.184
1427185_at,4,4,1,0.184
1428110_x_at,4,4,1,0.184
1456374_x_at,4,4,1,0.184
1418700_at,8,8,2,0.184
1423219_a_at,8,8,2,0.184
1448336_at,8,8,2,0.184
1450767_at,8,8,2,0.184
AFFX-PheX-3_at,8,8,2,0.184
1416552_at,12,12,3,0.184
1419224_at,12,12,3,0.184
1423761_at,12,12,3,0.184
1425807_at,12,12,3,0.184
1448499_a_at,12,12,3,0.184
1418324_at,16,16,4,0.184
1425775_at,16,16,4,0.184
1427003_at,16,16,4,0.184
1438534_x_at,16,16,4,0.184
1427883_a_at,20,20,5,0.184
1439264_x_at,20,20,5,0.184
1418527_a_at,0,20,20,0.184
1420666_at,4,8,20,0.184
1422418_s_at,0,4,20,0.184
1425093_at,0,4,20,0.184
1425575_at,0,20,20,0.184
1426706_s_at,12,16,20,0.184
1430019_a_at,4,8,20,0.184
1430021_a_at,8,12,20,0.184
1434627_at,8,12,20,0.184
1434938_at,4,8,20,0.184
1448381_at,12,16,20,0.184
1449310_at,0,4,20,0.184
1453321_at,16,20,20,0.184
1421999_at,0,0,0,0.185
1441421_at,0,0,0,0.185
1425936_a_at,4,4,1,0.185
1452714_at,4,4,1,0.185
1415990_at,8,8,2,0.185
1449749_s_at,8,8,2,0.185
1416627_at,12,12,3,0.185
1423375_at,12,12,3,0.185
1425193_at,12,12,3,0.185
1434691_at,12,12,3,0.185
1449170_at,12,12,3,0.185
1455811_at,12,12,3,0.185
1418011_a_at,16,16,4,0.185
1422184_a_at,16,16,4,0.185
1423981_x_at,16,16,4,0.185
1428060_at,16,16,4,0.185
1434312_at,16,16,4,0.185
1450853_at,16,16,4,0.185
1434271_at,20,20,5,0.185
1456213_x_at,20,20,5,0.185
1417065_at,0,4,20,0.185
1419751_x_at,12,16,20,0.185
1422030_at,16,20,20,0.185
1427818_at,0,4,20,0.185
1434353_at,12,16,20,0.185
1436416_x_at,12,16,20,0.185
1448664_a_at,16,20,20,0.185
1417235_at,0,0,0,0.186
1451871_a_at,0,0,0,0.186
1423940_at,4,4,1,0.186
1421982_a_at,8,8,2,0.186
1416642_a_at,12,12,3,0.186
1418944_at,12,12,3,0.186
1424818_at,12,12,3,0.186
1427105_at,12,12,3,0.186
1449081_at,12,12,3,0.186
1454984_at,12,12,3,0.186
1421624_a_at,16,16,4,0.186
1425178_s_at,16,16,4,0.186
1427284_a_at,16,16,4,0.186
1428847_a_at,16,16,4,0.186
1430128_a_at,16,16,4,0.186
1450079_at,16,16,4,0.186
1421410_a_at,20,20,5,0.186
1432657_at,20,20,5,0.186
1455814_x_at,20,20,5,0.186
1423560_at,16,20,20,0.186
1423630_at,4,8,20,0.186
1423935_x_at,0,20,20,0.186
1426209_at,16,20,20,0.186
1426223_at,12,16,20,0.186
1427897_s_at,12,16,20,0.186
1427922_at,16,20,20,0.186
1428891_at,0,20,20,0.186
1432027_a_at,12,16,20,0.186
1434560_at,0,20,20,0.186
1438006_at,16,20,20,0.186
1438957_x_at,8,12,20,0.186
1448303_at,16,20,20,0.186
1451158_at,8,12,20,0.186
1454872_at,0,20,20,0.186
1427937_at,0,0,0,0.187
1428472_at,0,0,0,0.187
1429497_s_at,0,0,0,0.187
1449494_at,0,0,0,0.187
1419067_a_at,4,4,1,0.187
1422538_at,4,4,1,0.187
1424508_at,4,4,1,0.187
1426762_s_at,4,4,1,0.187
1443482_at,4,4,1,0.187
1422975_at,8,8,2,0.187
1427888_a_at,8,8,2,0.187
1445459_at,8,8,2,0.187
1449157_at,8,8,2,0.187
1454639_x_at,8,8,2,0.187
1416093_a_at,12,12,3,0.187
1424066_at,12,12,3,0.187
1456606_a_at,12,12,3,0.187
1417542_at,16,16,4,0.187
1417933_at,16,16,4,0.187
1425662_at,16,16,4,0.187
1426903_at,16,16,4,0.187
1429054_at,16,16,4,0.187
1435056_x_at,16,16,4,0.187
1449398_at,16,16,4,0.187
1452310_at,16,16,4,0.187
1456205_x_at,16,16,4,0.187
1415823_at,20,20,5,0.187
1416805_at,20,20,5,0.187
1426850_a_at,20,20,5,0.187
1431885_a_at,20,20,5,0.187
1451649_a_at,20,20,5,0.187
1416608_a_at,8,16,20,0.187
1416778_at,0,20,20,0.187
1416943_at,0,20,20,0.187
1418654_at,12,16,20,0.187
1422792_at,8,16,20,0.187
1424000_a_at,12,16,20,0.187
1424575_at,0,12,20,0.187
1424916_x_at,16,20,20,0.187
1425544_at,16,20,20,0.187
1437013_x_at,12,16,20,0.187
1450086_at,8,12,20,0.187
1451786_at,0,4,20,0.187
1454228_a_at,16,20,20,0.187
1455058_at,12,16,20,0.187
1456575_at,16,20,20,0.187
1422043_at,0,0,0,0.188
1420227_at,4,4,1,0.188
1428868_a_at,4,4,1,0.188
1434541_x_at,4,4,1,0.188
1419691_at,8,8,2,0.188
1423870_at,8,8,2,0.188
1423012_at,12,12,3,0.188
1424988_at,12,12,3,0.188
1417959_at,16,16,4,0.188
1434035_at,16,16,4,0.188
1448587_at,20,20,5,0.188
1451179_a_at,20,20,5,0.188
1460214_at,20,20,5,0.188
1416903_at,0,4,20,0.188
1420910_at,4,12,20,0.188
1421257_at,16,20,20,0.188
1428477_at,4,8,20,0.188
1429533_at,4,8,20,0.188
1436565_at,12,16,20,0.188
1448936_at,0,4,20,0.188
1449236_at,16,20,20,0.188
1449955_at,12,16,20,0.188
1417273_at,4,4,1,0.189
1422829_at,4,4,1,0.189
1425969_a_at,4,4,1,0.189
1429555_at,4,4,1,0.189
1417208_at,8,8,2,0.189
1430701_a_at,8,8,2,0.189
1453920_a_at,8,8,2,0.189
1460305_at,8,8,2,0.189
1426359_at,12,12,3,0.189
1451132_at,12,12,3,0.189
1422935_x_at,16,16,4,0.189
1425281_a_at,16,16,4,0.189
1426966_at,16,16,4,0.189
1454736_at,16,16,4,0.189
1460674_at,16,16,4,0.189
1415958_at,20,20,5,0.189
1455393_at,20,20,5,0.189
1460386_a_at,20,20,5,0.189
1419949_at,16,20,20,0.189
1422259_a_at,12,16,20,0.189
1437689_x_at,16,20,20,0.189
1439244_a_at,8,12,20,0.189
1450659_at,8,12,20,0.189
1460551_at,0,4,20,0.189
1416357_a_at,0,0,0,0.19
1419716_a_at,0,0,0,0.19
1426592_a_at,0,0,0,0.19
1431803_at,0,0,0,0.19
1451397_at,0,0,0,0.19
1416145_at,4,4,1,0.19
1417510_at,4,4,1,0.19
1434237_at,4,4,1,0.19
1438856_x_at,4,4,1,0.19
1451573_a_at,4,4,1,0.19
1423301_at,8,8,2,0.19
1449158_at,8,8,2,0.19
1421025_at,12,12,3,0.19
1423242_at,12,12,3,0.19
1433451_at,12,12,3,0.19
1416727_a_at,16,16,4,0.19
1421484_at,16,16,4,0.19
1423922_s_at,16,16,4,0.19
1436158_at,16,16,4,0.19
1437622_x_at,16,16,4,0.19
1447978_at,16,16,4,0.19
1450487_at,16,16,4,0.19
1426645_at,20,20,5,0.19
1431302_a_at,20,20,5,0.19
1451614_a_at,20,20,5,0.19
1415807_s_at,4,8,20,0.19
1423086_at,4,8,20,0.19
1424488_a_at,4,8,20,0.19
1425405_a_at,0,20,20,0.19
1426304_x_at,16,20,20,0.19
1428064_at,0,16,20,0.19
1429819_at,16,20,20,0.19
1448694_at,4,8,20,0.19
1450528_at,8,12,20,0.19
1451190_a_at,16,20,20,0.19
1453461_at,0,4,20,0.19
1438759_x_at,0,0,0,0.191
1448127_at,0,0,0,0.191
1437917_at,4,4,1,0.191
1449292_at,4,4,1,0.191
1452629_at,4,4,1,0.191
1423088_at,8,8,2,0.191
1434114_at,8,8,2,0.191
1427699_a_at,12,12,3,0.191
1451498_at,12,12,3,0.191
1418495_at,16,16,4,0.191
1431238_at,16,16,4,0.191
1451101_a_at,16,16,4,0.191
1453096_x_at,16,16,4,0.191
1419196_at,20,20,5,0.191
1422900_at,20,20,5,0.191
1425794_at,20,20,5,0.191
1426278_at,20,20,5,0.191
1416970_a_at,12,16,20,0.191
1418302_at,12,16,20,0.191
1424740_at,0,20,20,0.191
1425641_at,12,16,20,0.191
1426173_at,8,12,20,0.191
1426544_a_at,4,8,20,0.191
1431057_a_at,16,20,20,0.191
1434325_x_at,16,20,20,0.191
1438033_at,4,8,20,0.191
1456115_at,16,20,20,0.191
1423992_at,0,0,0,0.192
1424395_at,0,0,0,0.192
1426227_s_at,0,0,0,0.192
1427764_a_at,0,0,0,0.192
1437432_a_at,4,4,1,0.192
1450736_a_at,4,4,1,0.192
1451010_at,4,4,1,0.192
1419836_at,8,8,2,0.192
1422123_s_at,8,8,2,0.192
1424655_at,8,8,2,0.192
1416392_a_at,16,16,4,0.192
1423019_at,16,16,4,0.192
1423892_at,20,20,5,0.192
1424816_at,20,20,5,0.192
1432005_at,20,20,5,0.192
1415728_at,0,20,20,0.192
1418328_at,8,12,20,0.192
1420405_at,4,8,20,0.192
1421023_at,4,8,20,0.192
1421137_a_at,12,16,20,0.192
1421765_at,16,20,20,0.192
1422132_at,0,4,20,0.192
1422506_a_at,12,16,20,0.192
1423557_at,12,16,20,0.192
1425264_s_at,16,20,20,0.192
1426514_at,16,20,20,0.192
1427473_at,0,4,20,0.192
1438655_a_at,12,16,20,0.192
1439287_at,12,20,20,0.192
1449051_at,4,8,20,0.192
1453283_at,4,8,20,0.192
1455570_x_at,16,20,20,0.192
1423551_at,0,0,0,0.193
1425436_x_at,0,0,0,0.193
1453928_a_at,0,0,0,0.193
1423605_a_at,4,4,1,0.193
1448958_at,4,4,1,0.193
1451288_s_at,4,4,1,0.193
1422681_at,12,12,3,0.193
1422706_at,12,12,3,0.193
1424732_s_at,12,12,3,0.193
1425290_at,12,12,3,0.193
1425515_at,12,12,3,0.193
1433859_at,12,12,3,0.193
1434976_x_at,12,12,3,0.193
1460730_at,12,12,3,0.193
1416375_at,16,16,4,0.193
1421291_at,16,16,4,0.193
1428125_at,16,16,4,0.193
1436699_x_at,16,16,4,0.193
1460259_s_at,16,16,4,0.193
1418289_at,20,20,5,0.193
1448973_at,20,20,5,0.193
1420407_at,0,4,20,0.193
1421370_a_at,4,8,20,0.193
1421517_at,0,20,20,0.193
1423532_at,8,12,20,0.193
1423799_at,12,16,20,0.193
1425806_a_at,16,20,20,0.193
1436182_at,4,8,20,0.193
1438014_at,0,4,20,0.193
1442006_at,12,16,20,0.193
1451960_a_at,0,4,20,0.193
1422884_at,0,0,0,0.194
1423918_at,0,0,0,0.194
1449568_at,0,0,0,0.194
1418361_at,4,4,1,0.194
1422855_at,4,4,1,0.194
1426699_at,4,4,1,0.194
1428130_at,4,4,1,0.194
1455447_at,4,4,1,0.194
1417764_at,8,8,2,0.194
1439451_x_at,8,8,2,0.194
1423009_at,12,12,3,0.194
1431350_at,12,12,3,0.194
1423848_at,16,16,4,0.194
1427154_at,16,16,4,0.194
1419777_at,20,20,5,0.194
1449348_at,20,20,5,0.194
1423097_s_at,0,20,20,0.194
1424136_a_at,0,20,20,0.194
1426115_a_at,4,8,20,0.194
1426579_at,8,12,20,0.194
1436228_at,4,8,20,0.194
1439074_a_at,8,16,20,0.194
1439364_a_at,16,20,20,0.194
1449353_at,12,16,20,0.194
1453016_at,12,16,20,0.194
1455202_at,16,20,20,0.194
1456740_x_at,0,20,20,0.194
1416488_at,0,0,0,0.195
1415748_a_at,4,4,1,0.195
1455372_at,4,4,1,0.195
1431980_a_at,8,8,2,0.195
1450911_at,8,8,2,0.195
1451036_at,8,8,2,0.195
1419682_a_at,12,12,3,0.195
1428849_at,12,12,3,0.195
1431012_a_at,12,12,3,0.195
1434624_x_at,12,12,3,0.195
1437975_a_at,12,12,3,0.195
1416007_at,16,16,4,0.195
1420150_at,16,16,4,0.195
1422555_s_at,16,16,4,0.195
1433618_at,16,16,4,0.195
1420557_at,4,8,20,0.195
1421171_at,8,12,20,0.195
1421755_at,16,20,20,0.195
1426178_at,12,16,20,0.195
1426264_at,0,20,20,0.195
1427222_a_at,12,16,20,0.195
1427295_at,0,20,20,0.195
1427916_at,8,12,20,0.195
1435764_a_at,4,12,20,0.195
1448995_at,16,20,20,0.195
1449833_at,4,8,20,0.195
1449852_a_at,12,16,20,0.195
1451579_at,12,16,20,0.195
1455808_at,12,16,20,0.195
1456251_x_at,16,20,20,0.195
1456293_s_at,0,4,20,0.195
1450493_at,0,0,0,0.196
1451217_a_at,0,0,0,0.196
1418350_at,4,4,1,0.196
1422770_at,4,4,1,0.196
1423683_at,4,4,1,0.196
1420033_s_at,8,8,2,0.196
1423632_at,8,8,2,0.196
1431107_at,8,8,2,0.196
1418881_at,12,12,3,0.196
1423294_at,12,12,3,0.196
1428736_at,12,12,3,0.196
1430571_s_at,12,12,3,0.196
1435336_at,12,12,3,0.196
1449319_at,12,12,3,0.196
1419713_at,16,16,4,0.196
1421573_at,16,16,4,0.196
1451525_at,16,16,4,0.196
1456636_at,16,16,4,0.196
1460561_x_at,16,16,4,0.196
1424383_at,20,20,5,0.196
1416274_at,8,12,20,0.196
1417655_a_at,0,20,20,0.196
1421235_s_at,16,20,20,0.196
1423132_a_at,4,8,20,0.196
1423381_at,4,8,20,0.196
1423657_at,16,20,20,0.196
1424303_at,12,16,20,0.196
1427933_at,0,20,20,0.196
1436780_at,0,4,20,0.196
1437425_at,12,16,20,0.196
1439113_at,8,12,20,0.196
1455731_at,0,20,20,0.196
1448293_at,0,0,0,0.197
1424086_at,4,4,1,0.197
1449407_at,4,4,1,0.197
1454817_at,4,4,1,0.197
1419022_a_at,8,8,2,0.197
1419547_at,8,8,2,0.197
1451744_a_at,8,8,2,0.197
1429122_a_at,12,12,3,0.197
1420623_x_at,16,16,4,0.197
1427729_at,16,16,4,0.197
1439017_x_at,16,16,4,0.197
1452385_at,16,16,4,0.197
1417867_at,20,20,5,0.197
1423422_at,20,20,5,0.197
1416390_at,4,8,20,0.197
1419621_at,16,20,20,0.197
1420053_at,0,20,20,0.197
1420544_at,0,20,20,0.197
1422099_a_at,0,20,20,0.197
1448562_at,8,12,20,0.197
1449854_at,4,8,20,0.197
1450202_at,0,20,20,0.197
1460375_at,0,20,20,0.197
1426784_at,0,0,0,0.198
1416332_at,4,4,1,0.198
1422399_a_at,4,4,1,0.198
1449506_a_at,4,4,1,0.198
1449902_at,4,4,1,0.198
1422719_s_at,8,8,2,0.198
